Filename,R,G,B,Text Features,Tree Label
01_binladen_part1.jpg,"[[0.61160784 0.43058824 0.26666667]
 [0.64784314 0.53537255 0.29411765]
 [0.67215686 0.54980392 0.2972549 ]
 [0.58305882 0.42854902 0.28862745]
 [0.40705882 0.37568627 0.29788235]]","[[0.54933333 0.4227451  0.30007843]
 [0.57819608 0.46901961 0.26823529]
 [0.44705882 0.41176471 0.32156863]
 [0.57160784 0.42745098 0.29019608]
 [0.43372549 0.37960784 0.30588235]]","[[0.44862745 0.38823529 0.32627451]
 [0.5827451  0.42745098 0.25490196]
 [0.48627451 0.41176471 0.30196078]
 [0.58666667 0.44078431 0.28627451]
 [0.48392157 0.38745098 0.29411765]]","['name', 'bin', 'laden', '11th', 'september', 'translation', 'source', 'wesleyan', 'university', 'artist', 'hazra', 'chitrakar', 'text', 'the', 'us', 'plane', 'attacksâ', 'attacks', 'on', 'are', 'a', 'weird', 'incident', 'george', 'bush', 'tells', 'what', 'mystery', 'is', 'this', 'there', 'can', 'be', 'no', 'greater', 'harm', 'than', 'you', 'have', 'done', 'oh', 'god', 'tell', 'me', 'how', 'i', 'erase', 'sorrow', 'of', 'all', 'his', 'menâ', 'listen', 'my', 'nemesis', 'approaching', 'canâ', 't', 'stay', 'here', 'any', 'more', 'am', 'being', 'blamed', 'by', 'everyone', 'khoda', 'why', 'appeals', 'to', 'other', 'westerners', 'help', 'him', 'catch', 'some', 'say', 'itâ', 's', 'ramji', 'singh', 'others', 'think', 'abu', 'salem', 'yet', 'it', 'osama', 'conjectures', 'knows', 'officers', 'in', 'american', 'center', 'terrorist', 'attack', 'bullet', 'shooting', 'and', 'cannon', 'was', 'bad', 'talibans', 'constantly', 'spraying', 'bullets', 'temples', 'mosques', 'they', 'call', 'people', 'drink', 'dog', 'blood', 'turn', 'into', 'human', 'bombs']",1
01_binladen_part2.jpg,"[[0.31764706 0.3254902  0.31372549]
 [0.35294118 0.35686275 0.3372549 ]
 [0.25098039 0.27058824 0.25490196]
 [0.29411765 0.25882353 0.24313725]
 [0.30980392 0.31764706 0.30980392]]","[[0.56078431 0.52156863 0.44313725]
 [0.52156863 0.49019608 0.40784314]
 [0.33333333 0.34509804 0.25882353]
 [0.40784314 0.40392157 0.36862745]
 [0.43921569 0.42745098 0.40392157]]","[[0.69411765 0.6        0.40392157]
 [0.59215686 0.50196078 0.30980392]
 [0.37647059 0.37647059 0.22745098]
 [0.41568627 0.41568627 0.3372549 ]
 [0.42352941 0.42352941 0.37254902]]","['name', 'bin', 'laden', '11th', 'september', 'translation', 'source', 'wesleyan', 'university', 'artist', 'hazra', 'chitrakar', 'text', 'the', 'us', 'plane', 'attacksâ', 'attacks', 'on', 'are', 'a', 'weird', 'incident', 'george', 'bush', 'tells', 'what', 'mystery', 'is', 'this', 'there', 'can', 'be', 'no', 'greater', 'harm', 'than', 'you', 'have', 'done', 'oh', 'god', 'tell', 'me', 'how', 'i', 'erase', 'sorrow', 'of', 'all', 'his', 'menâ', 'listen', 'my', 'nemesis', 'approaching', 'canâ', 't', 'stay', 'here', 'any', 'more', 'am', 'being', 'blamed', 'by', 'everyone', 'khoda', 'why', 'appeals', 'to', 'other', 'westerners', 'help', 'him', 'catch', 'some', 'say', 'itâ', 's', 'ramji', 'singh', 'others', 'think', 'abu', 'salem', 'yet', 'it', 'osama', 'conjectures', 'knows', 'officers', 'in', 'american', 'center', 'terrorist', 'attack', 'bullet', 'shooting', 'and', 'cannon', 'was', 'bad', 'talibans', 'constantly', 'spraying', 'bullets', 'temples', 'mosques', 'they', 'call', 'people', 'drink', 'dog', 'blood', 'turn', 'into', 'human', 'bombs']",0
01_binladen_part3.jpg,"[[0.32470588 0.27058824 0.18431373]
 [0.39921569 0.29411765 0.18509804]
 [0.33215686 0.30588235 0.23529412]
 [0.36       0.29827451 0.1772549 ]
 [0.37647059 0.24313725 0.16470588]]","[[0.32705882 0.2625098  0.16078431]
 [0.37254902 0.28627451 0.17254902]
 [0.35686275 0.29411765 0.19215686]
 [0.36078431 0.29019608 0.17647059]
 [0.37411765 0.27843137 0.17254902]]","[[0.33098039 0.2772549  0.19019608]
 [0.38117647 0.29803922 0.16862745]
 [0.37254902 0.29215686 0.17647059]
 [0.36862745 0.30980392 0.18823529]
 [0.41568627 0.3254902  0.17254902]]","['name', 'bin', 'laden', '11th', 'september', 'translation', 'source', 'wesleyan', 'university', 'artist', 'hazra', 'chitrakar', 'text', 'the', 'us', 'plane', 'attacksâ', 'attacks', 'on', 'are', 'a', 'weird', 'incident', 'george', 'bush', 'tells', 'what', 'mystery', 'is', 'this', 'there', 'can', 'be', 'no', 'greater', 'harm', 'than', 'you', 'have', 'done', 'oh', 'god', 'tell', 'me', 'how', 'i', 'erase', 'sorrow', 'of', 'all', 'his', 'menâ', 'listen', 'my', 'nemesis', 'approaching', 'canâ', 't', 'stay', 'here', 'any', 'more', 'am', 'being', 'blamed', 'by', 'everyone', 'khoda', 'why', 'appeals', 'to', 'other', 'westerners', 'help', 'him', 'catch', 'some', 'say', 'itâ', 's', 'ramji', 'singh', 'others', 'think', 'abu', 'salem', 'yet', 'it', 'osama', 'conjectures', 'knows', 'officers', 'in', 'american', 'center', 'terrorist', 'attack', 'bullet', 'shooting', 'and', 'cannon', 'was', 'bad', 'talibans', 'constantly', 'spraying', 'bullets', 'temples', 'mosques', 'they', 'call', 'people', 'drink', 'dog', 'blood', 'turn', 'into', 'human', 'bombs']",0
01_binladen_part4.jpg,"[[0.43215686 0.3254902  0.15294118]
 [0.44862745 0.38588235 0.22117647]
 [0.39607843 0.34509804 0.20392157]
 [0.45568627 0.36705882 0.21568627]
 [0.41019608 0.33647059 0.22039216]]","[[0.42823529 0.26901961 0.16392157]
 [0.36862745 0.34117647 0.23529412]
 [0.35294118 0.30196078 0.19607843]
 [0.49411765 0.37254902 0.20392157]
 [0.40235294 0.34823529 0.22352941]]","[[0.49490196 0.34431373 0.21490196]
 [0.45882353 0.4        0.25333333]
 [0.52941176 0.40784314 0.23921569]
 [0.46980392 0.31372549 0.17019608]
 [0.44392157 0.38509804 0.17254902]]","['name', 'bin', 'laden', '11th', 'september', 'translation', 'source', 'wesleyan', 'university', 'artist', 'hazra', 'chitrakar', 'text', 'the', 'us', 'plane', 'attacksâ', 'attacks', 'on', 'are', 'a', 'weird', 'incident', 'george', 'bush', 'tells', 'what', 'mystery', 'is', 'this', 'there', 'can', 'be', 'no', 'greater', 'harm', 'than', 'you', 'have', 'done', 'oh', 'god', 'tell', 'me', 'how', 'i', 'erase', 'sorrow', 'of', 'all', 'his', 'menâ', 'listen', 'my', 'nemesis', 'approaching', 'canâ', 't', 'stay', 'here', 'any', 'more', 'am', 'being', 'blamed', 'by', 'everyone', 'khoda', 'why', 'appeals', 'to', 'other', 'westerners', 'help', 'him', 'catch', 'some', 'say', 'itâ', 's', 'ramji', 'singh', 'others', 'think', 'abu', 'salem', 'yet', 'it', 'osama', 'conjectures', 'knows', 'officers', 'in', 'american', 'center', 'terrorist', 'attack', 'bullet', 'shooting', 'and', 'cannon', 'was', 'bad', 'talibans', 'constantly', 'spraying', 'bullets', 'temples', 'mosques', 'they', 'call', 'people', 'drink', 'dog', 'blood', 'turn', 'into', 'human', 'bombs']",1
01_binladen_part5.jpg,"[[0.45372549 0.46227451 0.44635294]
 [0.388      0.39827451 0.34211765]
 [0.44352941 0.43607843 0.31058824]
 [0.36039216 0.39960784 0.29647059]
 [0.3027451  0.33694118 0.19921569]]","[[0.6452549  0.62729412 0.6       ]
 [0.44980392 0.43254902 0.37992157]
 [0.42705882 0.40941176 0.3427451 ]
 [0.35333333 0.37294118 0.30627451]
 [0.2545098  0.28588235 0.24454902]]","[[0.78431373 0.78431373 0.77294118]
 [0.63764706 0.62313725 0.5772549 ]
 [0.59411765 0.5745098  0.50980392]
 [0.60156863 0.59764706 0.56627451]
 [0.31607843 0.33176471 0.32431373]]","['name', 'bin', 'laden', '11th', 'september', 'translation', 'source', 'wesleyan', 'university', 'artist', 'hazra', 'chitrakar', 'text', 'the', 'us', 'plane', 'attacksâ', 'attacks', 'on', 'are', 'a', 'weird', 'incident', 'george', 'bush', 'tells', 'what', 'mystery', 'is', 'this', 'there', 'can', 'be', 'no', 'greater', 'harm', 'than', 'you', 'have', 'done', 'oh', 'god', 'tell', 'me', 'how', 'i', 'erase', 'sorrow', 'of', 'all', 'his', 'menâ', 'listen', 'my', 'nemesis', 'approaching', 'canâ', 't', 'stay', 'here', 'any', 'more', 'am', 'being', 'blamed', 'by', 'everyone', 'khoda', 'why', 'appeals', 'to', 'other', 'westerners', 'help', 'him', 'catch', 'some', 'say', 'itâ', 's', 'ramji', 'singh', 'others', 'think', 'abu', 'salem', 'yet', 'it', 'osama', 'conjectures', 'knows', 'officers', 'in', 'american', 'center', 'terrorist', 'attack', 'bullet', 'shooting', 'and', 'cannon', 'was', 'bad', 'talibans', 'constantly', 'spraying', 'bullets', 'temples', 'mosques', 'they', 'call', 'people', 'drink', 'dog', 'blood', 'turn', 'into', 'human', 'bombs']",1
01_binladen.jpg,"[[0.62470588 0.56341176 0.4572549 ]
 [0.54509804 0.4627451  0.32156863]
 [0.51764706 0.44313725 0.30980392]
 [0.50588235 0.43494118 0.32509804]
 [0.60509804 0.55423529 0.44941176]]","[[0.53843137 0.47176471 0.37490196]
 [0.42745098 0.36039216 0.23137255]
 [0.38431373 0.33       0.22352941]
 [0.40784314 0.34862745 0.23137255]
 [0.52666667 0.46392157 0.33094118]]","[[0.51490196 0.44431373 0.34235294]
 [0.42352941 0.34117647 0.20392157]
 [0.40784314 0.33137255 0.2       ]
 [0.41960784 0.34117647 0.19607843]
 [0.49529412 0.43254902 0.29254902]]","['name', 'bin', 'laden', '11th', 'september', 'translation', 'source', 'wesleyan', 'university', 'artist', 'hazra', 'chitrakar', 'text', 'the', 'us', 'plane', 'attacksâ', 'attacks', 'on', 'are', 'a', 'weird', 'incident', 'george', 'bush', 'tells', 'what', 'mystery', 'is', 'this', 'there', 'can', 'be', 'no', 'greater', 'harm', 'than', 'you', 'have', 'done', 'oh', 'god', 'tell', 'me', 'how', 'i', 'erase', 'sorrow', 'of', 'all', 'his', 'menâ', 'listen', 'my', 'nemesis', 'approaching', 'canâ', 't', 'stay', 'here', 'any', 'more', 'am', 'being', 'blamed', 'by', 'everyone', 'khoda', 'why', 'appeals', 'to', 'other', 'westerners', 'help', 'him', 'catch', 'some', 'say', 'itâ', 's', 'ramji', 'singh', 'others', 'think', 'abu', 'salem', 'yet', 'it', 'osama', 'conjectures', 'knows', 'officers', 'in', 'american', 'center', 'terrorist', 'attack', 'bullet', 'shooting', 'and', 'cannon', 'was', 'bad', 'talibans', 'constantly', 'spraying', 'bullets', 'temples', 'mosques', 'they', 'call', 'people', 'drink', 'dog', 'blood', 'turn', 'into', 'human', 'bombs']",1
03_manasa_part1.jpg,"[[0.53333333 0.54117647 0.50352941]
 [0.53960784 0.50980392 0.4627451 ]
 [0.53843137 0.43921569 0.35686275]
 [0.4627451  0.40784314 0.34282353]
 [0.48054902 0.41780392 0.3254902 ]]","[[0.43639216 0.45960784 0.41176471]
 [0.54509804 0.43529412 0.33631373]
 [0.55686275 0.39215686 0.30980392]
 [0.55686275 0.43529412 0.30196078]
 [0.57568627 0.48627451 0.29803922]]","[[0.3254902  0.41568627 0.5372549 ]
 [0.46666667 0.33333333 0.30470588]
 [0.5372549  0.3254902  0.23921569]
 [0.52941176 0.35568627 0.21568627]
 [0.55686275 0.48627451 0.25058824]]","['name', 'manasha', 'mangal', 'translation', 'source', 'wesleyan', 'university', 'artist', 'jamuna', 'chitrakar', 'text', 'jai', 'manasa', 'the', 'fairest', 'one', 'bishahari', 'remover', 'of', 'poison', 'virgin', 'who', 'was', 'born', 'in', 'a', 'lotus', 'her', 'ornamental', 'bed', 'made', 'snakes', 'so', 'throne', 'mangala', 'seated', 'on', 'back', 'barari', 'merchant', 'chand', 'sadagar', 'threatens', 'and', 'roars', 'twisting', 'his', 'beard', 'with', 'hental', 'hard', 'wood', 'stick', 'shoulder', 'if', 'fate', 'allows', 'me', 'to', 'get', 'access', 'you', 'iâ', 'll', 'chop', 'pieces', 'heard', 'abuse', 'herself', 'conspired', 'kill', 'six', 'sons', 'their', 'wives', 'became', 'widows', 'all', 'them', 'they', 'couldnâ', 't', 'have', 'any', 'children', 'but', 'he', 'said', 'had', 'youngest', 'son', 'rare', 'treasureâ', 'lakhindar', 'decided', 'go', 'nichhani', 'nagar', 'marry', 'him', 'behula', 'dancer', 'daughter', 'amulya', 'benani', 'old', 'janardan', 'went', 'there', 'negotiate', 'fixed', 'marriage', 'palanquin', 'wed', 'retinue', 'carriers', 'arranged', 'wedding', 'room', 'iron', 'where', 'sleep', 'tired', 'out', 'kalinat', 'kal', 'naginiâ', 'black', 'deadly', 'snake', 'entered', 'as', 'fine', 'thread', 'watching', 'beauty', 'she', 'started', 'wonder', 'how', 'bite', 'golden', 'body', 'what', 'excuse', 'could', 'give', 'when', 'gods', 'asked', 'invoking', 'sun', 'moon', 'witnesses', 'bit', 'woke', 'up', 'burning', 'called', 'wifeâ', 'wake', 'o', 'sai', 'bene', 'are', 'sleeping', 'like', 'dead', 'm', 'bitten', 'by', 'timeâ', 'death', 'girl', 'been', 'night', 'recognized', 'threw', 'betel', 'nut', 'cracker', 'at', 'which', 'sliced', 'away', '2', '5', 'finger', 'width', 'from', 'tail', 'escaped', 'wriggling', 'pain', 'servant', 'shaved', 'head', 'running', 'your', 'is', 'sir', 'man', 'dancingâ', 'good', 'now', 'my', 'will', 'it', 'be', 'morning', 'burnt', 'fish', 'stale', 'rice', 'panta', 'bhat', 'tells', 'father', 'law', 'may', 'hit', 'thunderclap', 'why', 'did', 'fight', 'goddesses', 'gave', 'sankha', 'sindur', 'take', 'chopped', 'banana', 'trunk', 'into', 'three', 'bamboo', 'nails', 'floated', 'raft', 'lakhindarâ', 's', 'some', 'distance', 'then', 'brothers', 'came', 'saidâ', 'floating', 'rotting', 'corpse', 'come', 'home', 'darling', 'sister', 'weâ', 'our', 'serve', 'i', 'no', 'longer', 'belong', 'parental', 'answered', 'donâ', 'care', 'sisters', 'time', 'consoling', 'left']",0
03_manasa_part2.jpg,"[[0.54745098 0.43921569 0.19215686]
 [0.55294118 0.41176471 0.18039216]
 [0.57254902 0.39607843 0.19215686]
 [0.55686275 0.41960784 0.21490196]
 [0.55294118 0.44015686 0.21568627]]","[[0.45490196 0.35921569 0.22431373]
 [0.51058824 0.34901961 0.2       ]
 [0.60784314 0.41568627 0.21960784]
 [0.53788235 0.4227451  0.23921569]
 [0.50980392 0.39372549 0.23921569]]","[[0.4572549  0.37254902 0.2627451 ]
 [0.47529412 0.31764706 0.23137255]
 [0.60392157 0.35686275 0.23921569]
 [0.49803922 0.39921569 0.24705882]
 [0.53333333 0.40392157 0.24705882]]","['name', 'manasha', 'mangal', 'translation', 'source', 'wesleyan', 'university', 'artist', 'jamuna', 'chitrakar', 'text', 'jai', 'manasa', 'the', 'fairest', 'one', 'bishahari', 'remover', 'of', 'poison', 'virgin', 'who', 'was', 'born', 'in', 'a', 'lotus', 'her', 'ornamental', 'bed', 'made', 'snakes', 'so', 'throne', 'mangala', 'seated', 'on', 'back', 'barari', 'merchant', 'chand', 'sadagar', 'threatens', 'and', 'roars', 'twisting', 'his', 'beard', 'with', 'hental', 'hard', 'wood', 'stick', 'shoulder', 'if', 'fate', 'allows', 'me', 'to', 'get', 'access', 'you', 'iâ', 'll', 'chop', 'pieces', 'heard', 'abuse', 'herself', 'conspired', 'kill', 'six', 'sons', 'their', 'wives', 'became', 'widows', 'all', 'them', 'they', 'couldnâ', 't', 'have', 'any', 'children', 'but', 'he', 'said', 'had', 'youngest', 'son', 'rare', 'treasureâ', 'lakhindar', 'decided', 'go', 'nichhani', 'nagar', 'marry', 'him', 'behula', 'dancer', 'daughter', 'amulya', 'benani', 'old', 'janardan', 'went', 'there', 'negotiate', 'fixed', 'marriage', 'palanquin', 'wed', 'retinue', 'carriers', 'arranged', 'wedding', 'room', 'iron', 'where', 'sleep', 'tired', 'out', 'kalinat', 'kal', 'naginiâ', 'black', 'deadly', 'snake', 'entered', 'as', 'fine', 'thread', 'watching', 'beauty', 'she', 'started', 'wonder', 'how', 'bite', 'golden', 'body', 'what', 'excuse', 'could', 'give', 'when', 'gods', 'asked', 'invoking', 'sun', 'moon', 'witnesses', 'bit', 'woke', 'up', 'burning', 'called', 'wifeâ', 'wake', 'o', 'sai', 'bene', 'are', 'sleeping', 'like', 'dead', 'm', 'bitten', 'by', 'timeâ', 'death', 'girl', 'been', 'night', 'recognized', 'threw', 'betel', 'nut', 'cracker', 'at', 'which', 'sliced', 'away', '2', '5', 'finger', 'width', 'from', 'tail', 'escaped', 'wriggling', 'pain', 'servant', 'shaved', 'head', 'running', 'your', 'is', 'sir', 'man', 'dancingâ', 'good', 'now', 'my', 'will', 'it', 'be', 'morning', 'burnt', 'fish', 'stale', 'rice', 'panta', 'bhat', 'tells', 'father', 'law', 'may', 'hit', 'thunderclap', 'why', 'did', 'fight', 'goddesses', 'gave', 'sankha', 'sindur', 'take', 'chopped', 'banana', 'trunk', 'into', 'three', 'bamboo', 'nails', 'floated', 'raft', 'lakhindarâ', 's', 'some', 'distance', 'then', 'brothers', 'came', 'saidâ', 'floating', 'rotting', 'corpse', 'come', 'home', 'darling', 'sister', 'weâ', 'our', 'serve', 'i', 'no', 'longer', 'belong', 'parental', 'answered', 'donâ', 'care', 'sisters', 'time', 'consoling', 'left']",0
03_manasa_part3.jpg,"[[0.4        0.35294118 0.30196078]
 [0.45882353 0.39607843 0.30980392]
 [0.36470588 0.3254902  0.32941176]
 [0.41960784 0.37647059 0.29803922]
 [0.38039216 0.34980392 0.31294118]]","[[0.41176471 0.30196078 0.21490196]
 [0.41568627 0.3254902  0.23137255]
 [0.38823529 0.32156863 0.25098039]
 [0.47843137 0.38039216 0.23529412]
 [0.40784314 0.29882353 0.2227451 ]]","[[0.42745098 0.32235294 0.21960784]
 [0.4172549  0.39215686 0.36313725]
 [0.38039216 0.39215686 0.35294118]
 [0.49960784 0.36862745 0.22745098]
 [0.43215686 0.29411765 0.21960784]]","['name', 'manasha', 'mangal', 'translation', 'source', 'wesleyan', 'university', 'artist', 'jamuna', 'chitrakar', 'text', 'jai', 'manasa', 'the', 'fairest', 'one', 'bishahari', 'remover', 'of', 'poison', 'virgin', 'who', 'was', 'born', 'in', 'a', 'lotus', 'her', 'ornamental', 'bed', 'made', 'snakes', 'so', 'throne', 'mangala', 'seated', 'on', 'back', 'barari', 'merchant', 'chand', 'sadagar', 'threatens', 'and', 'roars', 'twisting', 'his', 'beard', 'with', 'hental', 'hard', 'wood', 'stick', 'shoulder', 'if', 'fate', 'allows', 'me', 'to', 'get', 'access', 'you', 'iâ', 'll', 'chop', 'pieces', 'heard', 'abuse', 'herself', 'conspired', 'kill', 'six', 'sons', 'their', 'wives', 'became', 'widows', 'all', 'them', 'they', 'couldnâ', 't', 'have', 'any', 'children', 'but', 'he', 'said', 'had', 'youngest', 'son', 'rare', 'treasureâ', 'lakhindar', 'decided', 'go', 'nichhani', 'nagar', 'marry', 'him', 'behula', 'dancer', 'daughter', 'amulya', 'benani', 'old', 'janardan', 'went', 'there', 'negotiate', 'fixed', 'marriage', 'palanquin', 'wed', 'retinue', 'carriers', 'arranged', 'wedding', 'room', 'iron', 'where', 'sleep', 'tired', 'out', 'kalinat', 'kal', 'naginiâ', 'black', 'deadly', 'snake', 'entered', 'as', 'fine', 'thread', 'watching', 'beauty', 'she', 'started', 'wonder', 'how', 'bite', 'golden', 'body', 'what', 'excuse', 'could', 'give', 'when', 'gods', 'asked', 'invoking', 'sun', 'moon', 'witnesses', 'bit', 'woke', 'up', 'burning', 'called', 'wifeâ', 'wake', 'o', 'sai', 'bene', 'are', 'sleeping', 'like', 'dead', 'm', 'bitten', 'by', 'timeâ', 'death', 'girl', 'been', 'night', 'recognized', 'threw', 'betel', 'nut', 'cracker', 'at', 'which', 'sliced', 'away', '2', '5', 'finger', 'width', 'from', 'tail', 'escaped', 'wriggling', 'pain', 'servant', 'shaved', 'head', 'running', 'your', 'is', 'sir', 'man', 'dancingâ', 'good', 'now', 'my', 'will', 'it', 'be', 'morning', 'burnt', 'fish', 'stale', 'rice', 'panta', 'bhat', 'tells', 'father', 'law', 'may', 'hit', 'thunderclap', 'why', 'did', 'fight', 'goddesses', 'gave', 'sankha', 'sindur', 'take', 'chopped', 'banana', 'trunk', 'into', 'three', 'bamboo', 'nails', 'floated', 'raft', 'lakhindarâ', 's', 'some', 'distance', 'then', 'brothers', 'came', 'saidâ', 'floating', 'rotting', 'corpse', 'come', 'home', 'darling', 'sister', 'weâ', 'our', 'serve', 'i', 'no', 'longer', 'belong', 'parental', 'answered', 'donâ', 'care', 'sisters', 'time', 'consoling', 'left']",0
03_manasa_part4.jpg,"[[0.37843137 0.4        0.34313725]
 [0.34392157 0.35294118 0.31372549]
 [0.34117647 0.35294118 0.3372549 ]
 [0.35294118 0.36078431 0.35294118]
 [0.43254902 0.41294118 0.34568627]]","[[0.48627451 0.43745098 0.35686275]
 [0.44705882 0.40176471 0.3372549 ]
 [0.40784314 0.36470588 0.33333333]
 [0.35294118 0.34509804 0.32156863]
 [0.36862745 0.39607843 0.31803922]]","[[0.47745098 0.38431373 0.28529412]
 [0.38039216 0.35294118 0.32156863]
 [0.40588235 0.39607843 0.36372549]
 [0.42941176 0.43333333 0.42254902]
 [0.46666667 0.45882353 0.39509804]]","['name', 'manasha', 'mangal', 'translation', 'source', 'wesleyan', 'university', 'artist', 'jamuna', 'chitrakar', 'text', 'jai', 'manasa', 'the', 'fairest', 'one', 'bishahari', 'remover', 'of', 'poison', 'virgin', 'who', 'was', 'born', 'in', 'a', 'lotus', 'her', 'ornamental', 'bed', 'made', 'snakes', 'so', 'throne', 'mangala', 'seated', 'on', 'back', 'barari', 'merchant', 'chand', 'sadagar', 'threatens', 'and', 'roars', 'twisting', 'his', 'beard', 'with', 'hental', 'hard', 'wood', 'stick', 'shoulder', 'if', 'fate', 'allows', 'me', 'to', 'get', 'access', 'you', 'iâ', 'll', 'chop', 'pieces', 'heard', 'abuse', 'herself', 'conspired', 'kill', 'six', 'sons', 'their', 'wives', 'became', 'widows', 'all', 'them', 'they', 'couldnâ', 't', 'have', 'any', 'children', 'but', 'he', 'said', 'had', 'youngest', 'son', 'rare', 'treasureâ', 'lakhindar', 'decided', 'go', 'nichhani', 'nagar', 'marry', 'him', 'behula', 'dancer', 'daughter', 'amulya', 'benani', 'old', 'janardan', 'went', 'there', 'negotiate', 'fixed', 'marriage', 'palanquin', 'wed', 'retinue', 'carriers', 'arranged', 'wedding', 'room', 'iron', 'where', 'sleep', 'tired', 'out', 'kalinat', 'kal', 'naginiâ', 'black', 'deadly', 'snake', 'entered', 'as', 'fine', 'thread', 'watching', 'beauty', 'she', 'started', 'wonder', 'how', 'bite', 'golden', 'body', 'what', 'excuse', 'could', 'give', 'when', 'gods', 'asked', 'invoking', 'sun', 'moon', 'witnesses', 'bit', 'woke', 'up', 'burning', 'called', 'wifeâ', 'wake', 'o', 'sai', 'bene', 'are', 'sleeping', 'like', 'dead', 'm', 'bitten', 'by', 'timeâ', 'death', 'girl', 'been', 'night', 'recognized', 'threw', 'betel', 'nut', 'cracker', 'at', 'which', 'sliced', 'away', '2', '5', 'finger', 'width', 'from', 'tail', 'escaped', 'wriggling', 'pain', 'servant', 'shaved', 'head', 'running', 'your', 'is', 'sir', 'man', 'dancingâ', 'good', 'now', 'my', 'will', 'it', 'be', 'morning', 'burnt', 'fish', 'stale', 'rice', 'panta', 'bhat', 'tells', 'father', 'law', 'may', 'hit', 'thunderclap', 'why', 'did', 'fight', 'goddesses', 'gave', 'sankha', 'sindur', 'take', 'chopped', 'banana', 'trunk', 'into', 'three', 'bamboo', 'nails', 'floated', 'raft', 'lakhindarâ', 's', 'some', 'distance', 'then', 'brothers', 'came', 'saidâ', 'floating', 'rotting', 'corpse', 'come', 'home', 'darling', 'sister', 'weâ', 'our', 'serve', 'i', 'no', 'longer', 'belong', 'parental', 'answered', 'donâ', 'care', 'sisters', 'time', 'consoling', 'left']",0
03_manasa_part5.jpg,"[[0.65607843 0.50313725 0.29529412]
 [0.64705882 0.50784314 0.3254902 ]
 [0.59607843 0.45882353 0.32941176]
 [0.52941176 0.42470588 0.30254902]
 [0.58039216 0.4627451  0.2745098 ]]","[[0.57647059 0.43529412 0.24294118]
 [0.61372549 0.52176471 0.40588235]
 [0.5745098  0.49431373 0.43372549]
 [0.42745098 0.38039216 0.30411765]
 [0.57294118 0.46705882 0.21372549]]","[[0.5372549  0.39313725 0.20392157]
 [0.68431373 0.59019608 0.41176471]
 [0.67647059 0.62254902 0.49705882]
 [0.49117647 0.45       0.33921569]
 [0.71764706 0.55294118 0.2745098 ]]","['name', 'manasha', 'mangal', 'translation', 'source', 'wesleyan', 'university', 'artist', 'jamuna', 'chitrakar', 'text', 'jai', 'manasa', 'the', 'fairest', 'one', 'bishahari', 'remover', 'of', 'poison', 'virgin', 'who', 'was', 'born', 'in', 'a', 'lotus', 'her', 'ornamental', 'bed', 'made', 'snakes', 'so', 'throne', 'mangala', 'seated', 'on', 'back', 'barari', 'merchant', 'chand', 'sadagar', 'threatens', 'and', 'roars', 'twisting', 'his', 'beard', 'with', 'hental', 'hard', 'wood', 'stick', 'shoulder', 'if', 'fate', 'allows', 'me', 'to', 'get', 'access', 'you', 'iâ', 'll', 'chop', 'pieces', 'heard', 'abuse', 'herself', 'conspired', 'kill', 'six', 'sons', 'their', 'wives', 'became', 'widows', 'all', 'them', 'they', 'couldnâ', 't', 'have', 'any', 'children', 'but', 'he', 'said', 'had', 'youngest', 'son', 'rare', 'treasureâ', 'lakhindar', 'decided', 'go', 'nichhani', 'nagar', 'marry', 'him', 'behula', 'dancer', 'daughter', 'amulya', 'benani', 'old', 'janardan', 'went', 'there', 'negotiate', 'fixed', 'marriage', 'palanquin', 'wed', 'retinue', 'carriers', 'arranged', 'wedding', 'room', 'iron', 'where', 'sleep', 'tired', 'out', 'kalinat', 'kal', 'naginiâ', 'black', 'deadly', 'snake', 'entered', 'as', 'fine', 'thread', 'watching', 'beauty', 'she', 'started', 'wonder', 'how', 'bite', 'golden', 'body', 'what', 'excuse', 'could', 'give', 'when', 'gods', 'asked', 'invoking', 'sun', 'moon', 'witnesses', 'bit', 'woke', 'up', 'burning', 'called', 'wifeâ', 'wake', 'o', 'sai', 'bene', 'are', 'sleeping', 'like', 'dead', 'm', 'bitten', 'by', 'timeâ', 'death', 'girl', 'been', 'night', 'recognized', 'threw', 'betel', 'nut', 'cracker', 'at', 'which', 'sliced', 'away', '2', '5', 'finger', 'width', 'from', 'tail', 'escaped', 'wriggling', 'pain', 'servant', 'shaved', 'head', 'running', 'your', 'is', 'sir', 'man', 'dancingâ', 'good', 'now', 'my', 'will', 'it', 'be', 'morning', 'burnt', 'fish', 'stale', 'rice', 'panta', 'bhat', 'tells', 'father', 'law', 'may', 'hit', 'thunderclap', 'why', 'did', 'fight', 'goddesses', 'gave', 'sankha', 'sindur', 'take', 'chopped', 'banana', 'trunk', 'into', 'three', 'bamboo', 'nails', 'floated', 'raft', 'lakhindarâ', 's', 'some', 'distance', 'then', 'brothers', 'came', 'saidâ', 'floating', 'rotting', 'corpse', 'come', 'home', 'darling', 'sister', 'weâ', 'our', 'serve', 'i', 'no', 'longer', 'belong', 'parental', 'answered', 'donâ', 'care', 'sisters', 'time', 'consoling', 'left']",1
